iter	Logloss
250	0.001063639002
251	0.001063639002
252	0.001063639002
253	0.001063639002
254	0.001063639002
255	0.001063639002
256	0.001063639002
257	0.001063639002
258	0.001063639002
259	0.001063639002
260	0.001063639002
261	0.001063639002
262	0.001063639002
263	0.001063639002
264	0.001063639002
265	0.001063639002
266	0.001063639002
267	0.001063639002
268	0.001063639002
269	0.001063639002
270	0.001063639002
271	0.001063639002
272	0.001063639002
273	0.001063639002
274	0.001063639002
275	0.001063639002
276	0.001063639002
277	0.001063639002
278	0.001063639002
279	0.001063639002
280	0.001063639002
281	0.001063639002
282	0.001063639002
283	0.001063639002
284	0.001063639002
285	0.001063639002
286	0.001063639002
287	0.001063639002
288	0.001063639002
289	0.001063639002
290	0.001063639002
291	0.001063639002
292	0.001063639002
293	0.001063639002
294	0.001063639002
295	0.001063639002
296	0.001063639002
297	0.001063639002
298	0.001063639002
299	0.001063639002
300	0.001063639002
301	0.001063639002
302	0.001063639002
303	0.001063639002
304	0.001063639002
305	0.001063639002
306	0.001063639002
307	0.001063639002
308	0.001063639002
309	0.001063639002
310	0.001063639002
311	0.001063639002
312	0.001063639002
313	0.001063639002
314	0.001063639002
315	0.001063639002
316	0.001063639002
317	0.001063639002
318	0.001063639002
319	0.001063639002
320	0.001063639002
321	0.001063639002
322	0.001063639002
323	0.001063639002
324	0.001063639002
325	0.001063639002
326	0.001063639002
327	0.001063639002
328	0.001063639002
329	0.001063639002
330	0.001063639002
331	0.001063639002
332	0.001063639002
333	0.001063639002
334	0.001063639002
335	0.001063639002
336	0.001063639002
337	0.001063639002
338	0.001063639002
339	0.001063639002
340	0.001063639002
341	0.001063639002
342	0.001063639002
343	0.001063639002
344	0.001063639002
345	0.001063639002
346	0.001063639002
347	0.001063639002
348	0.001063639002
349	0.001063639002
350	0.001063639002
351	0.001063639002
352	0.001063639002
353	0.001063639002
354	0.001063639002
355	0.001063639002
356	0.001063639002
357	0.001063639002
358	0.001063639002
359	0.001063639002
360	0.001063639002
361	0.001063639002
362	0.001063639002
363	0.001063639002
364	0.001063639002
365	0.001063639002
366	0.001063639002
367	0.001063639002
368	0.001063639002
369	0.001063639002
370	0.001063639002
371	0.001063639002
372	0.001063639002
373	0.001063639002
374	0.001063639002
375	0.001063639002
376	0.001063639002
377	0.001063639002
378	0.001063639002
379	0.001063639002
380	0.001063639002
381	0.001063639002
382	0.001063639002
383	0.001063639002
384	0.001063639002
385	0.001063639002
386	0.001063639002
387	0.001063639002
388	0.001063639002
389	0.001063639002
390	0.001063639002
391	0.001063639002
392	0.001063639002
393	0.001063639002
394	0.001063639002
395	0.001063639002
396	0.001063639002
397	0.001063639002
398	0.001063639002
399	0.001063639002
400	0.001063639002
401	0.001063639002
402	0.001063639002
403	0.001063639002
404	0.001063639002
405	0.001063639002
406	0.001063639002
407	0.001063639002
408	0.001063639002
409	0.001063639002
410	0.001063639002
411	0.001063639002
412	0.001063639002
413	0.001063639002
414	0.001063639002
415	0.001063639002
416	0.001063639002
417	0.001063639002
418	0.001063639002
419	0.001063639002
420	0.001063639002
421	0.001063639002
422	0.001063639002
423	0.001063639002
424	0.001063639002
000864167898
419	0.000864167898
420	0.000864167898
421	0.000864167898
422	0.000864167898
423	0.000864167898
424	0.000864167898
904
417	0.0009106917904
418	0.0009106917904
419	0.0009106917904
420	0.0009106917904
421	0.0009106917904
422	0.0009106917904
423	0.0009106917904
424	0.0009106917904
